territory,year,population_total,unemployment_total,unemployment_female,unemployment_male,unemployment[<25],unemployment[25-34],unemployment[35-44],unemployment[45-54],unemployment[>54],unemployment_el_b1,unemployment_el_b2,unemployment_el_b3,unemployment_el_hs,unemployment_el_c,unemployment_el_ne
Mourão,2023,2410,716.5975103734439,369.7095435684647,346.8879668049792,159.33609958506224,151.03734439834025,156.01659751037346,136.09958506224066,114.10788381742739,124.06639004149378,138.58921161825725,180.91286307053943,129.46058091286307,24.896265560165975,118.67219917012449
Mourão,2024,2428,719.9341021416805,380.1482701812191,339.3739703459638,158.15485996705107,154.0362438220758,152.38879736408566,147.4464579901153,107.90774299835256,126.44151565074135,146.62273476112028,180.39538714991764,95.55189456342669,12.767710049423394,158.56672158154862
Murtosa,2016,10322,329.5872892850223,170.6064716140283,158.98081767099399,46.405735322611896,60.84092230187948,75.95427242782407,82.15462119744235,64.23173803526448,74.11354388684363,59.87211780662662,82.63902344506879,52.606084092230184,34.392559581476455,25.963960472776595
Murtosa,2017,10295,231.47158814958718,119.18406993686254,112.3846527440505,22.632345798931517,46.72170956775133,53.132588635259836,54.103933948518694,54.978144730451675,46.9159786304031,45.16755706653715,52.452646915978626,38.65954346770276,24.089363768819815,24.283632831471586
Murtosa,2018,10307,183.56456776947707,96.73037741340838,86.83419035606869,16.49364509556612,35.99495488502959,39.58474822935869,42.204327156301545,49.28689240322111,33.76346172504123,30.85281847288251,48.21965654409625,28.233239545939654,21.150674299020086,21.44173862423596
Murtosa,2019,10373,195.02554709341558,100.0674828882676,94.95806420514798,19.184421093222788,43.18904849127542,35.09110189916128,40.778945338860495,56.78203027089559,33.16301937722934,26.607538802660752,49.64812493974742,38.368842186445576,25.065072785115202,22.076544876120693
Murtosa,2020,10469,229.72585729296017,121.69261629573026,108.03324099722992,25.98146909924539,55.01958162193142,44.70341006781928,50.72117680771803,53.30021969624606,37.34836183016525,37.157321616200214,50.81669691470055,55.59270226382654,28.94259241570351,19.868182252364125
Murtosa,2021,10588,214.5825462788062,111.2580279561768,103.23007177937288,22.572723838307517,47.03437854174537,39.28976199471099,47.12882508500189,58.556856819040426,32.86739705326785,41.5564790328674,46.6565923687193,45.901020022667176,26.72837174159426,20.967132602946734
Murtosa,2022,10696,182.12415856394912,101.34629768137621,80.6843679880329,18.979057591623036,38.425579655946144,34.68586387434555,46.933433059087506,43.19371727748691,25.71054599850411,33.37696335078534,44.4091249065071,41.41735228122662,21.31637995512341,15.800299177262525
Murtosa,2023,10880,189.6139705882353,110.75367647058823,78.86029411764704,24.540441176470587,40.16544117647059,35.845588235294116,44.393382352941174,44.66911764705882,22.15073529411765,32.16911764705882,48.98897058823529,53.12499999999999,21.323529411764703,11.856617647058822
Murtosa,2024,11198,177.35309876763708,104.30434006072514,73.04875870691195,18.664047151277014,35.80996606536882,33.84532952312913,46.5261653866762,42.50759064118593,15.002679049830329,30.987676370780502,43.579210573316665,57.867476335059834,19.64636542239686,10.448294338274692
Murça,2016,5514,699.6735582154516,338.59267319550236,361.2622415669205,83.0612985128763,121.5088864708016,136.19876677548058,200.943054044251,158.14290895901343,192.6006528835691,156.32934348929996,126.58686978599927,104.8240841494378,69.45955749002539,50.417120058034094
Murça,2017,5463,664.4700713893465,303.67929708951124,360.7907742998352,73.0367929708951,108.91451583379096,125.02288120080541,189.45634266886327,168.03953871499175,192.75123558484347,139.48380010982976,136.00585758740618,105.43657331136738,46.86069924949661,44.29800475928977
Murça,2018,5417,635.7762599224664,304.0428281336533,331.9180358131808,56.67343548089349,106.70112608454865,116.85434742477386,176.1122392468156,179.61971570980248,183.3117961971571,134.9455418128115,136.79158205648883,85.65626730662729,40.797489385268605,54.458187188480714
Murça,2019,5367,617.104527669089,297.74548164710274,319.3590460219863,44.53139556549283,82.72778088317496,117.0113657536799,156.13937022545184,216.50829141047143,174.39910564561208,142.16508291410472,128.00447177193965,92.41662008570897,31.675051239053477,48.44419601267003
Murça,2020,5311,655.8086989267558,323.856147618151,331.95255130860477,49.14328751647524,81.52890227829033,115.98569007719827,164.3758237620034,245.15157220862358,181.32178497458105,153.45509320278666,125.40011297307474,106.75955563923932,34.833364714742984,54.22707588024854
Murça,2021,5259,701.8444571211257,351.58775432591744,350.2567027952082,55.90416428978893,103.06141852063129,105.53337136337706,158.96558281042022,278.37992013690814,198.89712873169802,140.33086138049057,136.14755656969004,132.72485263358053,37.64974329720479,56.284464727134434
Murça,2022,5231,687.44025998853,344.48480214108196,342.9554578474479,68.43815714012617,99.02504301280825,96.1575224622443,142.99369145478875,280.82584591856244,179.69795450200726,139.1703307207035,124.25922385777098,153.89026954693176,42.82164022175492,47.40967310265724
Murça,2023,5240,674.236641221374,338.74045801526717,335.4961832061069,69.08396946564886,83.77862595419846,88.93129770992367,154.5801526717557,278.05343511450377,169.8473282442748,142.17557251908397,125.57251908396945,138.93129770992365,43.12977099236641,54.58015267175573
Murça,2024,5243,632.2716002288767,333.2061796681289,299.06542056074767,50.16212092313561,88.49895098226206,73.04978065992752,128.9338165172611,291.6269311462903,172.22963951935915,129.3152775128743,110.05149723440779,120.35094411596415,44.05874499332444,56.26549685294679
Mértola,2016,6537,580.3885574422518,293.4067615113967,286.9817959308551,72.35735046657489,106.47085819183111,118.86186324001837,150.22181428789966,132.78262199785834,114.88450359492121,104.17622762735199,145.93850390087198,155.5759522716843,38.09086737035337,21.87547804803427
Mértola,2017,6457,465.8510144029735,247.48335140157968,218.2127923184141,58.231376800371685,80.99736719838934,76.35124670899798,124.20628774972897,125.90986526250579,114.29456403902739,73.25383304940374,94.16137525166485,132.72417531361313,29.890041815084402,21.372154251200246
Mértola,2018,6383,388.2187059376469,215.8859470468432,172.33275889080372,46.529844900517,54.51981826727244,66.89644367852108,92.58969136769545,127.8395738680871,96.66301112329626,59.68980103399656,63.91978693404355,126.58624471251763,21.619927933573557,19.739934200219334
Mértola,2019,6328,317.63590391908974,183.1542351453856,134.48166877370414,33.81795195954488,43.93173198482933,59.102402022756,74.27307206068268,106.51074589127687,66.52970922882427,55.783817951959534,66.05562579013906,90.2338811630847,18.647281921618205,20.385587863463968
Mértola,2020,6295,344.40031771247027,177.44241461477364,167.11675933280384,27.48212867355044,56.07625099285147,64.813343923749,80.22239872915013,115.64733915806195,82.922954725973,68.14932486100079,62.11278792692614,84.19380460683082,22.08101667990469,25.09928514694202
Mértola,2021,6266,347.59016916693264,182.4130226619853,165.17714650494733,28.40727736993297,56.97414618576445,55.05904883498244,78.99776571975741,128.31152250239387,90.4883498244494,70.37982764123842,61.76188956271944,84.10469198850942,20.10852218321098,21.066070858601975
Mértola,2022,6214,300.45059542967493,157.70840038622467,142.7421950434503,28.96684905053106,45.542323785001614,44.73768908915353,60.83038300611523,120.37335049887352,65.98004505954297,45.05954296749276,58.41647891857097,63.24428709365948,23.17347924042485,44.57676214998391
Mértola,2023,6158,265.02111075024357,141.76680740500163,123.09191295875283,36.213056187073725,43.520623579084116,40.43520623579084,48.87950633322507,95.97271841506983,39.298473530367,35.07632348164989,51.64014290354011,79.24650860669048,16.239038648911983,43.520623579084116
Mértola,2024,6102,243.03507046869882,130.1212717141921,112.91379875450673,29.990167158308754,34.90658800393314,37.36479842674533,47.033759423139955,94.06751884627991,40.806293018682396,33.26778105539168,39.823008849557525,72.27138643067848,24.745984922976074,32.448377581120944
Mêda,2016,4744,239.88195615514334,127.1079258010118,112.56323777403036,48.4822934232715,52.48735244519393,44.898819561551434,41.94772344013491,51.854974704890395,55.64924114671163,35.413153456998316,43.63406408094435,70.19392917369308,33.09443507588533,1.897133220910624
Mêda,2017,4702,197.57549978732456,117.82220331773713,79.75329646958741,34.666099532113996,41.04636324968099,41.89706507868992,38.91960867715866,41.25903870693322,39.77031050616758,28.285835814547003,42.535091450446615,58.698426201616336,21.90557209698001,6.592939174819226
